#  Index          Path Flux       Relative Flux
	   0 0 0 
         111   3.6364393445247008E-013  0.98815787293983759     
         112   3.6374080532159905E-013  0.98842110766732572     
         113   3.6383347699789428E-013  0.98867293160237246     
         114   3.6392367660744092E-013  0.98891803799867128     
         115   3.6400902059426357E-013  0.98914994983466509     
         116   3.6409182671184529E-013  0.98937496532169411     
         117   3.6417461956309829E-013  0.98959994475909896     
         118   3.6425512144738657E-013  0.98981869877424766     
         119   3.6433536509343739E-013  0.99003675105860078     
         120   3.6441560812223356E-013  0.99025480166563995     
         121   3.6449444290050862E-013  0.99046902552429239     
         122   3.6457197860876794E-013  0.99067971931921506     
         123   3.6464948073813875E-013  0.99089032186761916     
         124   3.6472521603738116E-013  0.99109612327145258     
         125   3.6479988551555424E-013  0.99129902843701279     
         126   3.6487054458310235E-013  0.99149103580267217     
